Timestamp,Age,Gender,Education,Monthly Income,Occupation,Marital Status,Device,Internet Quality,Courses Taken Last Year,Ad Views Count,Engagement Time (mins),Session Count (1st week),Click Through Rate,Signed Up,Paid Subscription,Satisfaction Level,App Comfort Level,Free Trial Willingness,Willingness to Spend,Retention 7 days,Motivation,Learning Goals,Preferred Subjects,Preferred App Features,Selection Factors,Learning Challenges,Non-Subscription Reasons,Features Used Most,Other Apps Used
2025-06-18 19:58:35,18-24,Female,Master,<500,Entrepreneur,Single,Smart TV,Average,3-5,6,65.9,0,0.41,Yes,Yes,2,5,2,20-50,No,"Career Growth,Certification","Complete Course,Earn Certificate","Design,Math,Science",Quizzes,Content Quality,Motivation,Lack Time,"Forums,Downloadable PDFs,Video Lectures",Coursera
2025-06-22 01:12:53,18-24,Non-binary/Other,Associate,2000-5000,Entrepreneur,Widowed,Smartphone,Poor,6-10,6,21.9,5,0.42,No,No,5,2,3,10-20,Yes,"Certification,Networking",Improve Skills,Science,"Projects,Peer Forum,Quizzes","Price,Reviews,Instructor","Motivation,Technical Issues","Not Relevant,Lack Time","Forums,Interactive Exercises,Webinars","Coursera,Skillshare,edX"
2025-05-16 12:15:22,55+,Male,Master,>5000,Retired,Widowed,Tablet,Average,6-10,5,15.2,2,0.15,Yes,No,1,4,3,20-50,No,Skill Development,"Earn Certificate,Complete Course,Explore Topic","Marketing,Design","Peer Forum,Projects","Content Quality,Price",Language Barrier,"Not Relevant,Too Expensive","Interactive Exercises,Downloadable PDFs,Video Lectures",Khan Academy
2025-05-10 16:09:19,<18,Non-binary/Other,PhD,2000-5000,Homemaker,Married,Smart TV,Average,6-10,6,24.7,0,0.24,No,No,4,4,1,>100,No,Networking,"Improve Skills,Complete Course","Programming,Math,Marketing",Projects,Certification,Motivation,Not Relevant,Forums,"Skillshare,Coursera"
2025-05-26 15:00:14,25-34,Prefer not to say,Master,1000-2000,Homemaker,Married,Other,Poor,1-2,3,15.4,3,0.25,No,No,2,2,5,20-50,No,"Hobby,Certification","Earn Certificate,Complete Course,Explore Topic","Marketing,Science,Math",Projects,"Reviews,Content Quality,Price","Language Barrier,Technical Issues,Motivation",Technical Issues,"Video Lectures,Downloadable PDFs,Interactive Exercises","edX,Khan Academy"
2025-05-18 08:53:26,25-34,Prefer not to say,High School,500-1000,Working Professional,Divorced,Smartphone,Poor,0,7,8.3,0,0.29,Yes,No,3,1,3,10-20,No,Hobby,"Earn Certificate,Improve Skills",Math,Quizzes,"Instructor,Reviews",Language Barrier,Lack Time,"Forums,Video Lectures,Interactive Exercises",Coursera
2025-05-05 07:41:50,55+,Female,High School,500-1000,Other,Widowed,Smart TV,Excellent,3-5,5,11.7,2,0.37,No,No,4,5,5,10-20,No,"Certification,Networking","Earn Certificate,Complete Course,Explore Topic","Math,Marketing","Projects,Quizzes,Peer Forum",Price,"Motivation,Language Barrier","Technical Issues,Too Expensive,Lack Time","Webinars,Interactive Exercises,Video Lectures",Skillshare
2025-05-29 13:26:50,45-54,Male,Master,>5000,Student,Single,Tablet,Good,3-5,4,7.9,4,0.44,Yes,No,2,5,5,20-50,No,Career Growth,"Complete Course,Earn Certificate","Programming,Math","Quizzes,Peer Forum","Price,Instructor,Certification",Motivation,"Too Expensive,Not Relevant",Forums,"Khan Academy,Coursera"
2025-06-08 21:18:57,45-54,Male,High School,500-1000,Working Professional,Single,Smart TV,Excellent,1-2,4,9.4,2,0.54,Yes,No,2,1,4,20-50,No,"Career Growth,Hobby","Improve Skills,Earn Certificate,Explore Topic","Marketing,Math,Science",Quizzes,Reviews,"Language Barrier,Time Management,Motivation",Too Expensive,"Video Lectures,Webinars,Downloadable PDFs",Khan Academy
2025-07-03 07:54:47,<18,Prefer not to say,High School,500-1000,Working Professional,Single,Smartphone,Good,0,8,2.9,7,0.32,No,No,5,4,3,10-20,No,"Certification,Skill Development","Complete Course,Earn Certificate","Programming,Science,Marketing","Quizzes,Peer Forum,Live Sessions","Price,Reviews,Instructor",Language Barrier,"Technical Issues,Too Expensive,Lack Time",Interactive Exercises,"Skillshare,Coursera"
2025-06-11 14:56:46,<18,Non-binary/Other,Master,<500,Working Professional,Divorced,Smart TV,Good,0,4,16.7,0,0.3,No,No,2,4,3,20-50,No,"Hobby,Skill Development","Complete Course,Earn Certificate,Improve Skills","Design,Science","Videos,Projects,Quizzes","Reviews,Content Quality","Technical Issues,Time Management,Language Barrier","Technical Issues,Too Expensive,Not Relevant",Downloadable PDFs,Coursera
2025-05-08 23:12:40,35-44,Female,Bachelor,>5000,Working Professional,Divorced,Other,Excellent,1-2,4,8.0,1,0.2,Yes,No,1,3,2,20-50,No,"Career Growth,Certification,Hobby","Complete Course,Explore Topic","Science,Design,Programming","Peer Forum,Videos,Projects","Reviews,Content Quality",Technical Issues,"Technical Issues,Too Expensive","Webinars,Video Lectures,Forums","Udemy,Skillshare"
2025-06-14 12:42:14,55+,Non-binary/Other,Bachelor,>5000,Homemaker,Other,Laptop/PC,Excellent,>10,3,17.8,2,0.47,Yes,Yes,5,2,2,>100,No,Hobby,"Explore Topic,Improve Skills",Marketing,"Projects,Peer Forum,Live Sessions","Certification,Instructor,Price","Language Barrier,Motivation,Time Management","Technical Issues,Lack Time,Not Relevant",Forums,"Coursera,Khan Academy,edX"
2025-05-13 17:39:14,45-54,Non-binary/Other,Associate,500-1000,Student,Single,Smartphone,Good,>10,6,47.1,1,0.11,No,No,5,2,5,50-100,No,"Career Growth,Hobby,Certification",Earn Certificate,"Math,Design,Science","Projects,Quizzes,Videos","Reviews,Price,Instructor",Time Management,Technical Issues,"Interactive Exercises,Webinars",Coursera
2025-05-21 12:38:50,18-24,Non-binary/Other,High School,500-1000,Working Professional,Single,Smartphone,Good,0,3,17.8,1,0.22,Yes,No,3,4,1,50-100,No,"Certification,Networking",Improve Skills,Science,Projects,Instructor,"Language Barrier,Time Management","Lack Time,Not Relevant","Webinars,Interactive Exercises","Skillshare,Udemy"
2025-06-01 19:08:22,25-34,Male,Master,500-1000,Homemaker,Divorced,Smartphone,Good,>10,4,92.8,3,0.21,Yes,Yes,3,2,2,<10,Yes,Networking,Earn Certificate,"Math,Science,Programming","Live Sessions,Projects,Peer Forum","Certification,Content Quality",Language Barrier,Not Relevant,"Webinars,Downloadable PDFs",edX
2025-05-30 08:48:25,<18,Prefer not to say,High School,1000-2000,Working Professional,Divorced,Smartphone,Average,>10,3,4.8,2,0.28,No,No,1,1,2,10-20,No,Networking,"Complete Course,Explore Topic,Improve Skills","Marketing,Programming",Projects,"Content Quality,Reviews,Instructor",Time Management,"Technical Issues,Not Relevant",Webinars,"Coursera,Khan Academy"
2025-05-26 05:54:54,25-34,Male,PhD,2000-5000,Entrepreneur,Other,Smart TV,Good,>10,4,57.0,3,0.31,Yes,Yes,4,5,5,20-50,Yes,Certification,Complete Course,"Science,Programming,Marketing","Peer Forum,Live Sessions","Reviews,Price","Language Barrier,Technical Issues","Lack Time,Too Expensive",Video Lectures,Udemy
2025-05-09 22:08:08,25-34,Prefer not to say,High School,1000-2000,Working Professional,Other,Other,Poor,0,3,8.6,1,0.04,Yes,No,1,3,3,20-50,No,"Career Growth,Hobby","Complete Course,Improve Skills","Science,Math","Videos,Quizzes","Certification,Price",Time Management,"Too Expensive,Technical Issues,Lack Time","Forums,Downloadable PDFs,Webinars",Coursera
2025-05-10 06:47:02,35-44,Female,High School,>5000,Other,Married,Tablet,Poor,>10,3,81.5,3,0.04,Yes,Yes,5,1,2,20-50,Yes,Networking,"Complete Course,Earn Certificate,Improve Skills",Design,Quizzes,"Price,Content Quality,Certification","Motivation,Technical Issues",Lack Time,"Video Lectures,Webinars,Downloadable PDFs","Coursera,Khan Academy"
2025-06-22 12:23:22,45-54,Female,Bachelor,<500,Other,Widowed,Other,Poor,3-5,4,7.7,2,0.31,No,No,3,1,1,50-100,No,"Certification,Hobby",Earn Certificate,"Science,Programming,Design","Projects,Live Sessions,Peer Forum",Price,"Language Barrier,Technical Issues,Time Management","Technical Issues,Lack Time","Interactive Exercises,Downloadable PDFs,Webinars","Udemy,Coursera,edX"
2025-06-09 03:22:56,<18,Non-binary/Other,Master,2000-5000,Working Professional,Single,Smartphone,Excellent,0,2,41.2,3,0.55,Yes,No,1,1,5,20-50,Yes,"Skill Development,Networking,Hobby","Complete Course,Explore Topic,Earn Certificate","Marketing,Design,Math",Videos,"Reviews,Instructor","Technical Issues,Time Management,Motivation","Too Expensive,Not Relevant","Video Lectures,Interactive Exercises","Khan Academy,Coursera"
2025-06-06 12:03:17,25-34,Prefer not to say,High School,<500,Retired,Single,Smart TV,Excellent,1-2,9,1.9,2,0.34,Yes,Yes,3,2,3,10-20,No,"Career Growth,Certification,Networking","Improve Skills,Earn Certificate",Programming,"Quizzes,Projects","Reviews,Content Quality","Language Barrier,Time Management,Motivation","Not Relevant,Lack Time,Technical Issues",Video Lectures,Coursera
2025-05-30 10:35:57,<18,Prefer not to say,Bachelor,>5000,Entrepreneur,Other,Smart TV,Excellent,>10,2,29.8,7,0.14,No,No,1,5,4,10-20,Yes,"Networking,Certification,Skill Development","Explore Topic,Improve Skills","Math,Design","Videos,Peer Forum,Quizzes","Certification,Price,Content Quality","Time Management,Motivation","Too Expensive,Lack Time,Not Relevant","Interactive Exercises,Forums,Downloadable PDFs","Skillshare,edX"
2025-06-06 07:37:31,18-24,Prefer not to say,Associate,>5000,Student,Other,Smartphone,Good,6-10,5,7.4,4,0.36,Yes,Yes,1,3,1,10-20,No,"Career Growth,Certification,Networking","Improve Skills,Complete Course",Design,Projects,Certification,"Motivation,Language Barrier,Time Management",Lack Time,Downloadable PDFs,"Khan Academy,Coursera,Udemy"
2025-06-20 21:34:33,35-44,Non-binary/Other,Bachelor,<500,Working Professional,Married,Smart TV,Poor,0,5,33.3,7,0.55,Yes,No,2,4,3,20-50,Yes,"Certification,Career Growth",Complete Course,"Design,Science",Live Sessions,Instructor,Language Barrier,Lack Time,"Downloadable PDFs,Webinars","Coursera,edX"
2025-05-15 12:01:04,18-24,Non-binary/Other,Bachelor,<500,Student,Widowed,Smartphone,Good,1-2,7,30.3,2,0.13,Yes,Yes,1,1,5,50-100,Yes,"Career Growth,Certification,Skill Development",Explore Topic,"Programming,Marketing",Projects,Certification,Motivation,"Lack Time,Too Expensive,Technical Issues",Video Lectures,"Khan Academy,Coursera"
2025-05-25 04:15:25,<18,Female,Bachelor,<500,Entrepreneur,Married,Other,Average,3-5,5,77.2,1,0.05,No,No,3,1,4,10-20,No,"Career Growth,Networking","Complete Course,Earn Certificate,Improve Skills",Science,"Live Sessions,Projects,Videos","Content Quality,Instructor","Time Management,Motivation,Technical Issues","Not Relevant,Technical Issues,Too Expensive","Interactive Exercises,Video Lectures,Forums","Coursera,Khan Academy"
2025-05-29 15:38:39,<18,Male,High School,>5000,Working Professional,Widowed,Laptop/PC,Average,1-2,7,29.6,4,0.23,Yes,Yes,1,1,1,10-20,Yes,Skill Development,Explore Topic,"Science,Programming","Videos,Live Sessions,Quizzes","Reviews,Certification",Technical Issues,Not Relevant,Webinars,"Udemy,Khan Academy,Coursera"
2025-05-22 06:05:12,45-54,Prefer not to say,High School,500-1000,Retired,Single,Smart TV,Excellent,>10,5,15.7,2,0.15,Yes,No,4,4,2,20-50,No,"Career Growth,Skill Development,Hobby","Improve Skills,Explore Topic","Marketing,Science",Videos,Content Quality,Technical Issues,Too Expensive,"Video Lectures,Downloadable PDFs,Forums","edX,Coursera"
2025-07-02 14:04:25,25-34,Prefer not to say,Associate,<500,Homemaker,Married,Smartphone,Average,6-10,3,6.5,5,0.21,Yes,Yes,2,2,2,<10,No,Certification,"Explore Topic,Earn Certificate,Complete Course","Science,Math","Live Sessions,Quizzes,Peer Forum",Reviews,"Technical Issues,Time Management","Too Expensive,Lack Time","Forums,Webinars","Khan Academy,Coursera,Udemy"
2025-06-16 16:40:20,25-34,Male,PhD,2000-5000,Retired,Other,Smartphone,Poor,>10,2,32.1,2,0.4,Yes,No,1,2,1,>100,Yes,"Hobby,Certification,Networking",Explore Topic,"Math,Design,Science","Videos,Live Sessions","Reviews,Certification","Motivation,Language Barrier",Too Expensive,"Webinars,Downloadable PDFs,Video Lectures","Udemy,edX,Skillshare"
2025-05-28 21:04:35,18-24,Prefer not to say,PhD,>5000,Retired,Married,Smart TV,Average,1-2,5,3.7,2,0.23,No,No,4,5,2,20-50,No,"Certification,Skill Development,Career Growth",Earn Certificate,"Design,Programming",Live Sessions,"Content Quality,Certification,Instructor","Motivation,Technical Issues",Technical Issues,Webinars,Udemy
2025-05-16 17:05:13,35-44,Non-binary/Other,PhD,1000-2000,Homemaker,Married,Tablet,Excellent,0,7,52.9,1,0.47,Yes,Yes,3,2,5,20-50,No,"Hobby,Networking,Certification","Improve Skills,Explore Topic","Marketing,Math","Peer Forum,Quizzes",Content Quality,"Technical Issues,Motivation,Time Management",Lack Time,"Interactive Exercises,Webinars",Khan Academy
2025-06-20 04:48:20,55+,Non-binary/Other,Associate,1000-2000,Homemaker,Single,Smartphone,Good,6-10,6,8.5,1,0.08,No,No,4,2,1,20-50,No,"Hobby,Certification,Networking","Complete Course,Explore Topic",Math,"Live Sessions,Peer Forum","Price,Reviews",Language Barrier,Lack Time,"Forums,Downloadable PDFs,Webinars",Skillshare
2025-06-01 01:48:33,25-34,Prefer not to say,PhD,2000-5000,Other,Other,Smart TV,Average,6-10,4,22.3,5,0.4,No,No,2,3,1,50-100,Yes,"Career Growth,Networking",Complete Course,"Science,Marketing","Projects,Live Sessions,Videos","Price,Certification,Content Quality","Time Management,Motivation","Too Expensive,Lack Time,Technical Issues","Downloadable PDFs,Interactive Exercises,Webinars","Coursera,Skillshare"
2025-06-05 20:45:24,45-54,Non-binary/Other,PhD,500-1000,Homemaker,Other,Smartphone,Poor,1-2,7,27.2,2,0.25,No,No,3,3,2,10-20,Yes,"Networking,Certification,Career Growth","Complete Course,Explore Topic,Improve Skills","Programming,Science","Live Sessions,Peer Forum,Videos",Price,"Technical Issues,Time Management","Too Expensive,Lack Time","Downloadable PDFs,Forums,Video Lectures","Coursera,Skillshare"
2025-05-07 19:40:27,18-24,Non-binary/Other,Bachelor,<500,Working Professional,Divorced,Tablet,Poor,>10,4,13.5,3,0.45,Yes,Yes,1,2,1,10-20,No,"Career Growth,Hobby","Complete Course,Explore Topic,Earn Certificate","Marketing,Math","Videos,Quizzes","Instructor,Price,Content Quality","Motivation,Language Barrier,Time Management","Too Expensive,Not Relevant","Forums,Interactive Exercises",edX
2025-05-29 01:26:53,18-24,Prefer not to say,High School,>5000,Student,Divorced,Laptop/PC,Poor,1-2,6,32.7,2,0.27,Yes,Yes,1,3,4,50-100,Yes,"Career Growth,Networking,Hobby",Complete Course,"Programming,Math,Science",Quizzes,"Content Quality,Price,Reviews","Motivation,Language Barrier,Technical Issues","Too Expensive,Lack Time","Webinars,Downloadable PDFs",edX
2025-05-29 06:55:08,55+,Female,High School,<500,Other,Divorced,Tablet,Good,6-10,4,8.6,4,0.18,No,No,4,5,1,50-100,No,"Hobby,Career Growth,Skill Development",Improve Skills,"Math,Programming,Marketing","Videos,Live Sessions,Peer Forum","Content Quality,Price","Motivation,Technical Issues,Language Barrier","Lack Time,Technical Issues,Not Relevant",Interactive Exercises,Khan Academy
2025-06-16 22:37:04,45-54,Male,Bachelor,>5000,Other,Single,Other,Poor,1-2,7,1.1,3,0.45,Yes,Yes,1,2,2,<10,No,Skill Development,"Improve Skills,Explore Topic",Science,"Quizzes,Videos,Live Sessions",Instructor,Technical Issues,"Too Expensive,Technical Issues",Interactive Exercises,Khan Academy
2025-06-26 03:27:39,35-44,Non-binary/Other,Bachelor,1000-2000,Student,Married,Smart TV,Excellent,6-10,5,96.0,5,0.27,No,No,3,3,2,50-100,Yes,"Networking,Certification",Earn Certificate,Programming,"Quizzes,Videos,Projects","Reviews,Price,Content Quality","Time Management,Motivation,Technical Issues",Lack Time,"Forums,Interactive Exercises","Udemy,Khan Academy,Coursera"
2025-06-09 22:40:44,45-54,Female,Bachelor,<500,Other,Other,Tablet,Excellent,>10,4,11.6,2,0.41,Yes,No,3,4,2,10-20,No,"Hobby,Certification,Skill Development","Improve Skills,Explore Topic",Marketing,"Videos,Peer Forum,Live Sessions","Certification,Price,Content Quality",Technical Issues,Lack Time,"Video Lectures,Forums,Downloadable PDFs",edX
2025-05-27 15:05:09,35-44,Non-binary/Other,High School,2000-5000,Homemaker,Other,Laptop/PC,Poor,0,4,37.5,2,0.68,Yes,Yes,1,3,2,20-50,Yes,"Certification,Skill Development",Explore Topic,"Marketing,Programming","Quizzes,Videos","Price,Reviews","Technical Issues,Time Management","Technical Issues,Not Relevant",Video Lectures,edX
2025-06-13 19:29:06,45-54,Non-binary/Other,PhD,500-1000,Retired,Married,Smartphone,Average,0,7,21.2,4,0.31,Yes,Yes,4,3,5,20-50,Yes,"Skill Development,Certification,Career Growth","Complete Course,Earn Certificate","Math,Design,Programming","Videos,Quizzes","Instructor,Content Quality,Price","Language Barrier,Motivation","Lack Time,Technical Issues,Not Relevant","Interactive Exercises,Downloadable PDFs","Coursera,Khan Academy"
2025-06-25 06:17:03,45-54,Male,Bachelor,2000-5000,Entrepreneur,Other,Smart TV,Poor,1-2,4,33.2,3,0.06,Yes,No,1,4,2,10-20,Yes,Networking,Complete Course,Science,"Live Sessions,Quizzes,Videos","Certification,Instructor,Price","Technical Issues,Motivation,Language Barrier",Too Expensive,Downloadable PDFs,"edX,Udemy,Skillshare"
2025-07-03 18:40:41,<18,Non-binary/Other,Associate,500-1000,Homemaker,Married,Tablet,Excellent,6-10,6,3.5,2,0.1,No,No,5,5,4,10-20,No,"Hobby,Certification","Improve Skills,Explore Topic",Math,"Live Sessions,Videos","Price,Content Quality,Instructor",Language Barrier,Technical Issues,"Interactive Exercises,Webinars","Udemy,Coursera"
2025-05-18 02:26:17,18-24,Male,Bachelor,<500,Retired,Single,Laptop/PC,Excellent,0,3,21.9,3,0.22,No,No,1,4,1,20-50,Yes,Hobby,"Earn Certificate,Complete Course,Improve Skills",Marketing,"Videos,Live Sessions","Content Quality,Price","Technical Issues,Time Management,Motivation",Lack Time,"Forums,Interactive Exercises","Coursera,edX,Skillshare"
2025-05-20 17:36:01,45-54,Male,Master,<500,Retired,Single,Tablet,Excellent,6-10,8,14.9,2,0.31,No,No,2,5,3,<10,No,"Skill Development,Networking,Career Growth","Earn Certificate,Improve Skills,Explore Topic","Marketing,Design","Videos,Peer Forum,Projects","Instructor,Reviews","Time Management,Language Barrier,Technical Issues","Too Expensive,Not Relevant,Technical Issues","Downloadable PDFs,Interactive Exercises","Coursera,Udemy"
2025-05-23 12:23:13,55+,Male,Bachelor,500-1000,Other,Single,Other,Average,>10,3,18.0,7,0.28,No,No,1,4,3,50-100,No,Career Growth,"Improve Skills,Earn Certificate,Explore Topic","Math,Marketing,Programming",Videos,Reviews,"Technical Issues,Language Barrier,Motivation","Too Expensive,Lack Time,Technical Issues","Forums,Interactive Exercises,Webinars",Coursera
2025-07-02 21:50:51,45-54,Female,High School,1000-2000,Working Professional,Married,Smart TV,Average,1-2,4,101.6,2,0.3,Yes,Yes,5,5,5,10-20,Yes,Certification,"Complete Course,Explore Topic",Science,"Peer Forum,Quizzes","Content Quality,Price,Certification","Motivation,Language Barrier","Too Expensive,Lack Time,Technical Issues","Forums,Webinars,Downloadable PDFs","Udemy,Khan Academy"
2025-05-06 12:55:50,25-34,Prefer not to say,Bachelor,>5000,Working Professional,Married,Smartphone,Average,6-10,3,4.4,5,0.01,Yes,Yes,2,5,3,10-20,No,"Certification,Skill Development,Career Growth","Explore Topic,Earn Certificate","Math,Science,Design",Live Sessions,"Instructor,Content Quality","Language Barrier,Technical Issues","Technical Issues,Lack Time",Webinars,"Coursera,Khan Academy,Udemy"
2025-06-12 03:02:25,18-24,Female,Master,2000-5000,Other,Widowed,Laptop/PC,Excellent,1-2,6,42.2,2,0.54,No,No,4,1,2,10-20,Yes,Certification,"Explore Topic,Improve Skills,Complete Course",Science,Videos,"Reviews,Instructor","Language Barrier,Motivation","Lack Time,Technical Issues","Webinars,Downloadable PDFs,Forums","Udemy,Khan Academy,Coursera"
2025-07-02 23:14:06,25-34,Prefer not to say,Associate,2000-5000,Other,Other,Tablet,Good,6-10,6,12.0,2,0.48,Yes,Yes,2,1,3,10-20,No,"Networking,Certification",Improve Skills,"Programming,Science","Quizzes,Videos,Live Sessions",Content Quality,"Motivation,Time Management","Lack Time,Not Relevant",Interactive Exercises,"Skillshare,edX,Khan Academy"
